person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_grade_encoded,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
-0.12758711,-0.47393912,0.18589374,-0.25483656,0.005786203,-0.80584353,0.014401554,6.498603e-05,-0.4436821,-0.0007683338,0.11830273,0.14425987,0.08542245,-0.09290682,-0.18759958,0.07124515,0.10831731
0.09749823,0.8769629,0.064868875,0.5235488,-0.118852064,4.9896655,-0.009849912,-0.0068834084,-0.7897438,-0.0028739213,0.10128088,2.5299165,0.15717524,-0.16693294,-0.0064717135,0.042747647,0.1644092
-0.15585227,0.77292925,-0.12437222,-0.022508936,0.12391948,4.6616545,0.04094427,0.023988096,-0.3366383,-0.0037151196,0.11324381,2.0293186,0.06721064,-0.08593123,0.117884114,0.063053586,0.07538396
-0.3026169,-0.3706858,-0.099577114,-0.5036465,0.014065094,-0.009083887,0.028457385,-0.010171195,-0.23455682,-0.000428032,0.1316905,-0.5352273,0.13023125,0.60641426,0.0010771033,0.0533841,0.1352127
-0.5361301,-2.019003,-0.20362243,0.5965875,0.21866894,-0.17650521,-0.052961133,0.097007975,-0.15398584,-0.0018073426,0.11429546,-0.3592709,0.12291154,0.26961413,-0.0010987995,0.067022435,0.108043976
0.41681024,-0.08231923,-0.10628981,-0.6063717,0.154724,-1.0790395,0.029467762,0.10263098,-0.5160108,-0.0006942943,0.115578435,0.17773308,0.18917282,-0.3835306,0.014592639,0.043500714,0.106429905
0.06551179,-0.052814823,-0.24214661,-0.31795505,-1.7855427,-0.9655469,-0.011997688,0.053474367,-0.90646,-0.00096368114,0.09515911,0.21713987,0.0075480123,-0.19354457,-0.37613338,0.061440717,0.2967502
0.19222711,-0.25735426,-0.1429162,-0.04847241,-0.09812124,-0.5690254,0.04582099,-0.059009932,-0.18660672,-0.0013190224,0.11146649,0.25959793,-0.35106322,-0.020014482,-0.034116477,0.098026924,0.08595285
0.35551128,-1.6109312,0.18527663,0.8368634,0.11105497,-0.38124096,0.0011524855,0.14872903,-0.7107724,-0.0019145511,0.09536138,-0.29379767,0.18768597,-0.2186217,-0.07759226,-0.21054049,0.39264095
0.04831617,0.4925982,0.11409708,-0.2883191,-0.073041186,-0.95180696,-0.0061383666,0.059799604,-0.879498,-0.0007613591,0.10442367,0.18544026,0.018111559,-0.17879356,-0.3149829,0.015597075,0.345624
-0.065118894,-0.3627345,0.0018575599,-0.5580764,-0.29273698,-0.8809205,-0.025670215,0.2937479,-1.1164082,-0.0016743381,0.09447957,0.21777478,0.056617778,-0.12806052,-0.17198223,0.030818803,0.34587583
-0.116804495,1.1231399,0.023144504,-0.03359446,-0.6302304,-0.97899705,-0.03430003,-0.0338378,-1.2177114,-0.0015218414,0.0985666,0.19290204,0.050488558,-0.030237215,-0.10209797,0.06154961,0.3392422
0.22378938,1.0127597,-0.17387371,-0.28638604,0.5696231,-0.6906961,-0.0003982459,-0.02110748,-0.30606046,-0.0006898959,0.12787585,0.25093165,0.1580918,-0.37010467,0.03327457,-0.17144445,0.12865508
-0.038164042,1.3509319,0.035351146,-0.18213683,0.09373851,-0.59904385,-0.02374236,-0.08960119,-0.9371146,-0.0008033423,0.11042836,0.26286465,0.057036128,-0.06801666,0.07042764,0.07569199,0.3558789
-0.33547986,0.57232195,-0.16601613,-0.0044125672,-0.975109,-0.69932556,-0.039634686,0.09588342,-2.41174,-0.0015723506,0.07776073,-0.34434217,0.04639523,0.003550223,0.025983337,0.04975543,-2.9176738
-0.50099486,-1.0075127,0.47905573,-0.42252585,-0.02273387,-0.3627354,-0.009003734,0.32594398,-0.79825425,-0.002536937,0.09808621,-0.26108423,-0.07994863,0.022423122,0.015963957,0.013594328,0.35909626
0.060192946,-1.6749738,-0.0013324933,-0.049647775,-0.36029786,-1.4588606,-0.05706039,-0.26578736,-2.4186213,-0.0017687231,0.06715178,0.35578772,0.047570784,0.0007486373,0.036680065,-0.040036883,-2.7847822
1.4069986,0.9127448,0.33591443,1.2305218,0.1274572,2.7930143,-0.059657257,-0.011721979,1.1979665,-0.0027814973,0.114420205,2.5523908,0.344551,0.60473627,-0.07068077,0.14842251,0.1600285
-0.15661289,0.1085498,-0.18866573,1.3178036,0.08573988,1.0909066,0.012854848,0.005229181,-0.93568116,-0.009706267,0.18605562,-2.1256077,0.1353122,0.047387507,0.5425278,0.090002656,0.26518023
0.2685577,-1.2182183,-0.056127615,-0.7085252,-0.53773093,-0.47580352,-0.021932388,-0.0070044375,-0.8458612,-0.0012327821,0.09479293,-0.2879897,0.11496752,-0.23090313,-0.062657066,-0.11849349,0.3453368
0.033438105,0.18425609,1.9064668,-0.090654746,0.5847529,-0.61827797,0.04091325,-0.035834096,3.299337,-0.001101504,0.13488378,1.1180375,-1.133191,-0.10219214,0.043420605,0.15446238,0.16700871
-0.20195693,-0.4908026,0.14548087,-0.09631833,-0.5530114,-0.39770594,-0.024572356,0.029105406,-0.7024855,-0.0017022672,0.097252294,-0.3536015,0.060023926,0.32929975,-0.09450152,0.04916915,0.3557451
-0.18938835,-2.57554,0.2800128,0.6372349,-0.24226442,-0.0885168,-0.11443253,0.022886038,-1.1991001,-0.0017667416,0.089909494,-0.26891592,0.13834581,-0.026833538,-0.057784565,0.03142116,0.39041883
-0.51941687,-0.3647249,-0.11436848,-0.14850357,0.11432756,-0.92488027,-0.13678768,-0.03036694,-0.5323164,-0.002022003,0.114797905,0.17718709,0.074489534,0.048109744,-0.13396718,0.093417056,0.121800736
0.18105926,0.6551254,0.10111904,-0.10656812,-0.77389526,-0.15733145,-0.08085898,-0.109482236,-0.7040182,-0.0010666881,0.08885463,-0.29701218,-0.23027089,0.011850311,0.018061386,0.03550205,0.34511808
-0.0979298,-0.41738385,-0.017124936,-0.23134692,-0.27717006,-0.99774593,-0.009605208,-0.004313976,-1.1117492,-0.0019716797,0.09651427,0.26773557,0.023942158,-0.11090213,0.02657489,-0.17599681,0.3557368
-0.6635955,0.6515645,-0.16904877,-0.32047373,-0.590559,-0.81876445,-0.04543375,-0.012012624,-0.99171203,-0.0015736033,0.08726452,0.27057198,0.024376115,-0.13871072,-0.18207186,0.061933685,0.33879372
-0.22950187,-1.9947541,0.33248216,0.1388709,0.10913903,-0.16506283,-0.05980234,0.0007911076,1.9641162,-0.0017968295,0.13691053,-1.1767129,0.37465948,-0.7866744,-0.10807687,0.17533378,0.23645747
0.032098185,-0.68227935,-0.18507062,-0.59923613,-2.1390235,-0.617503,-0.014031304,-0.053639255,-1.0130093,-0.0011681172,0.0950512,-0.1323109,0.056106396,-0.12801181,0.049192954,0.037220303,0.33254325
-0.013765095,0.18959834,-0.02625806,-0.6098126,0.14588478,-0.30716634,0.004727542,-0.07379248,0.18575974,-0.0006286303,0.12389932,-0.3119835,0.13973477,-0.16022156,-0.060290523,0.056704387,-0.9142026
0.0612997,-0.30086583,0.101858966,-0.08251461,0.044480283,-1.340302,-0.0009144222,-0.077106416,-2.8370242,-0.0018105849,0.091006726,0.3490981,0.06386286,-0.0229701,0.009831017,0.046991855,-2.580272
-0.118985265,1.2712563,0.008179038,-0.679057,-0.46471205,-0.42805836,-0.031994324,-0.010084109,-1.2443904,-0.00042441481,0.09967172,0.27541256,0.07426186,-0.086813994,0.028995737,0.027138285,0.35381198
0.11451852,-2.5057435,-0.22501305,0.22747803,-0.21031608,0.18135999,-0.060499877,0.26867643,-1.2685051,-0.0013768375,0.08181173,-0.39491928,0.087757975,0.08468701,-0.008529608,0.09476401,0.3826549
0.017783055,1.3469479,1.4259982,-0.06581068,0.09252566,-0.48267487,-0.066339485,-0.029436065,2.6267865,-0.001110288,0.14008862,0.926232,-1.0121121,-0.031130627,0.1225496,0.15185753,0.14027007
0.047516745,-0.7102755,-0.18155596,-0.1996044,0.0074071074,-0.46301875,-0.05888572,-0.18888582,-0.6613604,-0.0018608171,0.09613883,-0.26752838,-0.39834237,-0.0019316957,0.006674428,0.055351608,0.3710682
0.013056953,-1.0583862,0.028076438,-0.09820941,0.037943464,-0.8650614,-0.0066162264,-0.028577069,-1.0870454,-0.0017853281,0.10488361,0.32046574,-0.26179433,-0.11655908,0.060233124,0.013914226,0.30290136
-0.0146802515,-0.07509436,-0.17949088,-0.13337998,-0.09407209,4.2529845,-0.026141439,-0.070627645,-0.46912372,-0.0034993018,0.09533859,1.9537609,-0.49886525,-0.19696769,0.01445677,0.027436335,0.12385625
0.089032814,-2.4757547,0.4141404,-0.04548989,-0.13797015,-0.48759463,-0.07098686,-0.2966592,-0.7226492,-0.0009572146,0.091222495,0.26921517,-0.46127683,-0.026749246,-0.00955961,0.045135375,0.34806478
0.05698182,0.44888183,0.010873471,1.0054893,0.63573056,-0.6434133,-0.027953073,0.029618386,-0.52594215,-0.0017521238,0.13798337,-0.2761564,0.1373949,0.03775155,0.19870089,0.11981057,0.1313592
0.076384984,-1.4000252,-0.26812556,0.56458366,0.1869775,-0.6738331,-0.0695587,-0.155024,-0.6514746,-0.003057639,0.112597466,-0.47665748,0.0782469,0.0053756176,0.012774249,-0.34821486,0.3481378
-0.21353649,-1.0740689,0.22974703,-0.6558753,-0.0994608,-0.07676902,-0.09736366,0.06845694,-1.1132653,-0.001037073,0.096462876,-0.25283712,0.08644121,0.023889713,0.03894964,0.0530329,0.3753644
-0.15511492,0.3360818,0.2618849,-0.44894895,-0.00898478,-0.87243974,0.052086484,-0.04689462,-0.8478749,-0.0008578006,0.11787524,0.31646654,0.1367461,-0.19205125,0.09096876,0.024989164,0.087274015
-0.12677686,-2.1005282,0.3724865,0.01947402,-1.7160566,-0.16940753,-0.038265914,-0.24411754,-0.7542867,-0.0009860401,0.08030816,-0.45000696,0.03744066,0.34290442,0.0018513418,0.028229374,0.32292396
-0.063870504,0.539624,0.19028462,-0.010786804,0.4103546,-0.8651283,0.008258282,0.01421883,-0.042835638,-0.0008677781,0.11502724,0.23435158,0.04747108,-0.07303735,0.044579968,0.04670561,-0.71708703
0.041783858,-1.5691379,-0.23558913,1.2272075,-0.3407004,-1.4686828,-0.04000132,-0.12834851,-2.528728,-0.0018493262,0.07621574,0.47827747,0.050332725,-0.0031264778,0.017568124,0.07172002,-2.5597277
0.16311722,-1.2717658,1.8570573,0.034185532,0.6631079,-0.40901458,-0.08213545,0.038581062,7.31116,-0.00094073836,0.09432883,1.130635,-1.3432232,0.077922985,-0.013456476,0.13658212,0.16088037
-0.019441294,-1.6131805,0.11285759,-0.28057507,0.2600734,-0.45437297,-0.011261839,-0.05133457,-0.17256552,-0.00015535156,0.11584725,0.23581763,-0.83423257,-0.2191787,0.008122441,0.042137496,0.096162595
0.05770068,-0.07270697,-0.057502452,-0.036717717,0.07625653,-1.3258224,-0.04208281,-0.0357044,-2.4937456,-0.0017547191,0.08714582,0.29055566,0.061324786,-0.011847319,0.05655525,0.0625962,-2.5979285
0.13356449,0.72659487,-0.7260763,-0.11650407,0.1967991,-0.6506049,-0.032695577,-0.016280182,1.5051665,-0.0008727893,0.122913375,0.32411787,-1.769102,-0.10390738,-0.058432203,0.19995643,0.18178049
0.053112898,-2.0753615,0.2910385,-0.15197557,-0.21028355,-0.45456025,-0.010068429,-0.100315,-0.8456087,-0.00021906364,0.1072277,0.22989516,0.09509466,-0.01707714,0.07354587,-0.02562156,0.11419717
0.060182717,-3.4861293,0.2589024,-0.16252519,-0.34914812,-0.35269332,0.21238767,-0.09922807,-0.43181092,-0.0024503472,0.11163325,-0.28531003,-0.19943534,0.0038443143,-0.019510329,0.096758835,0.12503591
0.048686143,0.50054854,1.2880998,1.3538272,0.25431493,3.0208037,-0.02297715,-0.08473466,2.1586623,-0.0033612752,0.060897626,2.7672894,-0.87753165,0.052399356,0.029944096,0.15409619,0.11051548
-0.011914985,-1.1961892,-0.17791627,-0.10562893,-0.36260605,-1.1490672,-0.00883537,-0.0006527994,-2.3835905,-0.0012908615,0.078790575,0.3922169,0.037530117,-0.12039844,0.045234907,0.03035705,-2.736917
-0.119089775,-0.6425408,-0.04338388,-0.3180888,-0.30484766,-0.6079216,-0.0067453547,-0.14513801,-1.0982678,-0.0005670647,0.10031871,0.29568934,0.06358068,-0.1274822,0.044509895,-0.12864074,0.33736944
0.11420518,-1.3695152,0.063593805,-0.042202972,0.09240889,-0.026902562,0.053836375,-0.14193466,-0.16613096,-0.0014792408,0.11157127,-0.2621694,-0.32884678,0.0042560003,0.0067523695,0.053830322,0.12543415
-0.23850945,-2.8863482,-0.017650802,0.91429806,-1.5642815,-0.23569918,-0.08992728,-0.44463333,-1.3299489,-0.002506131,0.08192092,-0.43441465,-0.040442258,-0.033650305,-0.007582103,0.04443774,0.29332078
-0.041978363,-1.0218452,0.14731412,0.035545945,-0.07816725,-0.8242708,0.007734217,0.026992636,-0.6577155,-0.0012901692,0.11579624,0.33084166,-0.48059925,-0.28296518,0.01797575,0.03948218,0.059801776
0.15762454,-0.745916,-0.017995719,-0.10895683,-0.101700775,-0.89013225,0.004100097,-0.15173726,-0.8186343,-0.0009302782,0.11971493,0.26655033,0.14694886,-0.29156837,-0.0007502076,0.070551686,0.09347004
0.038322717,-1.4703,-0.0799088,-0.12596972,0.36084005,-1.3226818,-0.0018593802,-0.035376117,-2.4684935,-0.001754147,0.089287646,0.288193,0.064995944,-0.018818233,0.02499886,0.06822188,-2.656825
-0.08026645,-0.24842109,-0.077349685,-0.07669085,-0.24091431,-0.6105898,-0.0072877766,0.03093908,-1.0260725,-0.0013077677,0.10878423,-0.23894617,0.07734284,-0.030785816,-0.042601366,0.0602155,0.36523768
0.014792575,7.4625187,0.2946213,-0.059286848,-0.24075136,3.2345703,-0.03288995,-0.1609781,1.1544421,-0.0037865818,-2.3159153,-0.9685144,0.19518727,0.11325612,-0.062342912,0.20014094,0.14611758
-0.17462945,0.9263933,0.4390207,0.06925916,-0.63061255,5.041396,0.024381118,-0.0010325466,-0.62969303,-0.0043404805,0.10235265,2.421165,-0.022887286,-0.11918361,0.05881328,0.008985873,0.11637087
-1.2423301,-2.2533062,0.30657867,1.222659,0.06050443,0.23447576,-0.06670779,-0.32907808,-0.78738683,-0.0015799679,0.09594601,-0.50763917,0.093882985,-0.10803579,-0.043649208,0.045592632,0.38363984
0.021644153,-0.7013679,1.1032906,0.026134115,-0.061433382,-0.94237626,-0.051483672,0.04513928,-0.98681563,-0.001937117,0.100984514,0.24301527,0.07650309,-0.01027453,0.036860194,0.043867126,0.3575187
-0.040082354,-0.15773231,-0.02065517,-0.035454337,-0.7959521,-1.448865,-0.06649889,-0.15863352,-2.6976278,-0.0017932227,0.07270776,0.3878498,0.034265175,-0.013289651,0.019243991,0.035010103,-2.751233
0.06856522,-1.2365892,0.14415844,-0.36624497,0.19530918,-0.33224982,0.06858708,-0.0402102,-0.122059315,-0.0014417169,0.12246563,-0.23925948,0.08111739,-0.01892834,-0.03844959,-0.26556993,0.09544255
0.032125082,-1.4720788,0.005869656,0.47473732,-1.2607518,-0.3291089,-0.036323197,0.15314558,-0.88297445,-0.0024276609,0.08206144,-0.46961877,0.038811408,-0.008348765,-0.006207837,-0.10918885,0.35416284
-0.031808797,-0.9794163,-0.05734394,0.033538323,-0.5617584,-0.65820915,-0.06704192,-0.24053985,-2.4407916,-0.0023334606,0.077679105,-0.44064605,0.053516477,0.013527391,0.0017511019,0.046146143,-3.0859528
0.38214543,-1.9947982,0.017273745,0.14269468,-0.24867705,-0.01907853,-0.034304388,0.036193755,-1.1014143,-0.0014032901,0.097533554,-0.3000902,0.11195082,-0.0055750175,0.0075476356,0.077838995,0.33984935
0.19127433,-0.882847,-0.1911309,-0.038621657,-0.61969584,-0.8121126,-0.0060454956,0.08234706,-2.4749632,-0.0011443911,0.08060043,-0.32169434,0.09404377,-0.14940779,-0.06892064,0.048075464,-3.0050492
0.19741958,4.3470726,-0.074634045,-0.43419254,-0.17552833,4.8446755,-0.013571078,-0.09102877,-0.46542645,-0.0020341328,0.050414756,1.1953764,0.10929895,-0.20333463,0.042238265,0.035657603,0.06672684
0.15458271,0.04783912,-0.098238304,-0.016998125,-0.6193871,-0.58655673,0.0018197667,-0.006736443,-2.612687,-0.0014431361,-4.187194,-0.44581228,0.0850431,-0.15955397,-0.027706971,0.02982943,-2.424028
-0.29601914,0.009490758,0.1542372,-0.16489142,0.14005454,-1.0124264,-0.0287899,0.019074997,-0.6636037,-0.0021884881,0.1192332,0.20469634,0.04537458,-0.083222814,-0.21952274,0.0584753,0.113715336
-0.15991363,1.2958802,0.11863495,-0.9153235,0.11628999,-0.16752169,-0.004574169,-0.008311284,-0.86916196,-0.00035755802,0.10232363,0.17873578,0.03557505,-0.1781975,-0.25823218,0.049717862,0.355531
0.45042536,-0.45625544,0.27226043,-0.11165352,-0.64555484,-0.9088676,-0.009355671,-0.018827802,-1.00838,-0.0007783597,0.08996217,0.19051622,0.100915596,-0.28970984,-0.0252395,0.023184847,0.35741493
-0.08022382,-2.1074374,0.04706427,-0.9462589,-1.408867,-0.21243918,-0.014677447,-0.28163877,-1.3048996,-0.00078010606,0.085840054,-0.29066187,0.041608617,-0.14957044,-0.057714786,0.031464737,0.29558554
-0.5228567,-1.3731278,0.25471652,0.21421356,0.12666318,-0.3930755,-0.051652413,-0.22925678,-0.36129504,-0.0031851872,0.116952986,-0.46488512,0.036610097,0.04833367,-0.0135155395,-0.52973753,0.114974
-0.32336786,0.01378567,0.021844598,-0.21583618,1.0729784,-0.261424,0.03615335,-0.07805448,0.29112884,-0.0018517429,0.1291096,-0.08190955,0.077016264,-0.023266641,0.02061446,0.06511242,-0.81748486
0.2417171,0.363794,0.11713779,-0.5159954,0.10423134,-0.5317676,0.012230774,-0.031797655,-0.67087847,-0.00036397844,0.12594146,0.34953004,0.16519345,-0.31998986,0.011139668,-0.13013446,0.09386069
0.44943258,0.6386426,-0.098307446,-0.86197364,-0.18595882,-0.83867824,-0.019633906,0.06231942,-1.0088562,-0.00035055188,0.09966488,0.2141234,0.14387183,-0.33411166,-0.025413822,0.046244144,0.38527226
0.032802477,6.847738,0.4291401,-0.1958433,0.47679707,3.9793038,0.03568039,-0.045682713,-1.0679878,-0.0063359262,0.067190744,-1.5885329,0.0054156887,-0.0014193382,0.041257303,0.0032349234,-1.3285315
-0.1891098,-2.4560783,-0.045129493,-0.18449992,-0.18828821,-0.4869992,-0.04039637,-0.18934634,-0.692108,-0.0018047673,0.097115114,-0.34324342,0.10617159,0.30034637,0.021076975,-0.027882662,0.38422298
-0.23478046,-1.5142143,-0.12773615,-0.0059513305,-1.1403551,-0.62204915,-0.10032431,-0.35470214,-0.8412591,-0.0025717746,0.08260014,-0.38069642,-0.2814844,-0.0010492974,-0.021990458,0.05444525,0.3462496
-2.36199,-2.1405087,0.40974584,-0.24438122,-1.2471174,-0.5550913,-0.019460987,-0.08711004,-1.3158473,-0.0019564715,0.08117898,0.18308723,0.03922628,0.019733088,-0.20915182,0.045825347,0.3202652
-0.26250893,-0.88034403,-0.040374435,-0.62252396,-0.703702,-0.3203284,-0.0046643326,-0.08580641,-0.7960252,-0.0005995162,0.10015453,-0.31513965,0.057021305,0.45888987,-0.07052107,0.034129113,0.35709804
0.3067202,-2.2531223,0.07778463,0.6727978,-0.17241463,-0.58716434,-0.016940368,0.056396622,-0.8407921,-0.0010276797,0.10992546,0.21811046,0.1964863,-0.20968278,0.10636114,-0.03285352,0.15330274
0.121257864,1.4795998,-0.0039278883,-0.47541472,-0.59908396,-0.80201,0.015045259,-0.063587494,-0.6093154,-0.00067295297,0.11982425,0.2810146,-0.3050936,-0.094491586,0.041176442,0.037087973,0.093824625
0.04630525,0.48462763,-0.09061175,-0.14242788,0.09088007,-1.2418164,0.057005636,-0.032853894,0.04436849,-0.001163607,0.11607127,0.29745388,0.10594865,-0.29397547,-0.012356943,0.050020546,-0.8036765
0.05713447,-0.23143046,0.013244106,0.084244154,0.06168806,-0.46870053,-0.013107671,-0.00070847117,-0.67965007,-0.001282944,0.10266185,-0.30419663,-0.46671343,-0.2306223,-0.04320931,0.02482704,0.37042272
0.05195715,-1.1991858,0.6150942,-0.5067737,0.14809583,-0.42825988,0.0009336732,0.0017905505,2.389784,-0.0014745768,0.07304761,-1.2240843,0.22543223,0.11936743,-0.14103523,0.17801866,-1.8978122
-0.6565277,-2.2454777,-0.285684,-0.042618684,0.35216057,-0.64514714,-0.06693274,-0.39041167,-0.71276975,-0.0030969363,0.10000106,-0.32250816,0.046528324,-0.007676375,-0.02070484,-0.52249706,0.3473668
-0.2290201,0.28230107,-0.10240118,-0.12861992,0.52590716,0.0720894,0.03148703,-0.111392505,-0.11345168,-0.0005436151,0.13029034,-0.3081096,0.12032388,0.31425986,-0.076605424,0.06957946,0.10193285
-0.16629742,2.4537327,-0.3798649,-0.05411007,-0.3791695,-2.2841482,0.024400871,0.04514051,-0.63310444,-0.0007787875,0.06176532,-0.5629413,-0.44546282,-0.21107647,-0.025398666,-0.002292976,0.23101062
0.16353224,-0.43465447,0.157778,0.2393708,-0.19457725,-0.47505155,-0.04106263,0.0981794,-0.6779399,-0.0030195673,0.10591068,-0.3315396,0.056443624,-0.033980485,-0.000481362,-0.10053647,0.33702502
0.39759216,-0.44935295,-0.095187016,-0.35614228,-0.116276875,5.0583315,-0.0055394955,-0.044636317,-0.7306005,-0.0035665955,0.09580615,2.245333,0.120441936,-0.21177724,0.019211717,0.034086727,0.12999916
-0.60801345,-1.4511747,-0.052652955,-0.22105278,0.21492153,-0.759451,-0.054508295,0.03185192,-1.0521232,-0.0020440072,0.09654055,0.24465777,0.080319405,0.023779416,0.055499412,0.07878597,0.340338
0.22510731,-0.5701819,-0.04259838,-0.15556715,-1.2563899,-0.29698834,-0.010374257,-0.117168635,-0.7021905,-0.0007381748,0.093593776,-0.46883512,0.13725254,-0.26327875,-0.05036872,-0.19263726,0.3564984
-0.55161643,-1.7464612,0.13705866,0.010077074,0.0881077,-0.9371697,-0.02885385,-0.19625516,-1.1019076,-0.0027677875,0.09997675,0.35458082,0.03695454,0.0018583491,0.066579424,-0.27981287,0.3442149
0.045505226,-1.6648418,-0.102872595,-0.04672879,0.12777282,-1.0114714,-0.033607706,-0.11829107,-1.0555207,-0.0015265426,0.09483061,0.22792378,0.1594171,-0.010159045,0.027061818,0.06035143,0.32699794
0.060621046,-1.8119838,0.22891334,-0.13181035,-0.112815514,-0.83995134,-0.011407588,0.03785191,-0.22720668,-0.0020347652,0.109076,0.19041038,-0.0056800023,-0.0066947704,0.017445963,-0.34593526,0.08369871
0.046379317,-1.749153,0.2084973,1.2823044,-0.23432638,-0.29560995,-0.026327774,-0.06527299,-1.139823,-0.0018469496,0.107160725,-0.35513753,0.10542299,0.014547053,0.0232557,0.037233338,0.33683547
-0.33643645,0.2765865,-0.23132868,-0.039576586,0.66892457,-0.7769863,-0.0735747,-0.34507394,2.7299204,-0.0021234474,0.12843715,0.24990791,0.5449557,0.39910674,0.12864178,0.4814724,0.38594323
0.0033301902,-0.04035319,-0.20747958,0.0054023266,-0.1193461,4.984978,-0.023162398,-0.036121476,-0.45921698,-0.0034859458,0.09580368,2.3980615,-0.5193269,-0.1938675,-0.02394892,0.031123301,0.13940336
0.35594946,-0.40870664,-0.28617838,0.5451599,-0.6320275,1.2828751,-0.05761432,0.052163173,-0.64240944,-0.010857568,0.17490152,-2.2332,-0.53645295,-0.15747477,-0.1109961,0.04309001,0.2522796
-0.0007613179,-0.7948571,0.9446527,-0.8086251,-0.35058215,0.2884835,-0.033564042,-0.1378492,-1.0156084,-0.0007628466,0.09646862,-0.20485787,0.058123183,0.008243133,-0.018112952,0.034947004,0.38681853
0.3518575,0.33512294,0.04670389,-0.24540219,-1.8390585,-0.5096008,-0.008512841,-0.012462788,-1.1243305,-0.0005194554,0.100095935,-0.110100545,0.12179464,-0.32633486,0.21744972,0.044060327,0.34744966
0.0004754527,0.25707465,-0.10718185,-0.09576145,-0.8152506,-0.6463597,-0.033999313,0.0077300463,-0.71628267,-0.003064204,0.09350153,-0.26423845,0.099420376,-0.0043276288,-0.08456048,-0.16502799,0.34750268
0.093560874,-0.8674914,0.04853065,0.43297166,-0.42895758,-0.9636841,-0.029251607,-0.09137508,-1.294046,-0.0021090365,0.09821177,0.25287366,0.10454293,-0.0056531085,-0.023010273,0.04721497,0.35620818
-0.051740274,-1.2488859,-0.13422784,0.47377673,-0.013534067,-1.1937407,0.053060878,0.007386246,-0.5080155,-0.0014705219,0.11472483,0.21819067,0.12206554,-0.0044950456,0.007699313,0.10027851,0.14160493
-0.051419053,-1.4255162,0.6210489,0.791564,-0.889542,-0.6597275,-0.07197399,0.104118824,-1.1219645,-0.0024508478,0.09184506,-0.23785877,0.054038707,0.026429323,-0.100693315,0.03582153,0.37601075
-0.3229997,-1.0963367,0.059356805,-0.47231275,-0.22479002,-0.620971,0.03161869,-0.06174465,-0.508289,-0.0013649928,0.12328654,0.3645405,0.08968001,0.6093798,-0.014864672,0.03980564,0.12090385
0.07444191,0.24159352,0.6098165,0.3413619,0.251179,2.9838645,0.12332967,-0.06520704,1.7773054,-0.0039014227,0.07170959,1.9792509,-0.9766312,0.13522413,-0.01083476,0.19844109,0.09655994
-0.2711323,-2.405436,0.013252864,0.2860781,-0.011119977,-0.6073664,-0.074681886,-0.45933834,-0.684959,-0.002483802,0.093737684,-0.38939798,0.09173966,0.18490274,-0.036520943,0.08354311,0.35984886
-0.18781476,-1.98256,0.22363305,-0.6153979,0.28069237,-0.3238809,0.020878928,0.3622049,-0.70790243,-0.00032712423,0.11226379,0.27493995,-0.16063821,0.05733305,-0.036625545,0.05300991,0.10387925
-0.052487202,0.84654623,0.05136554,-0.549456,0.30760163,-0.89914626,0.044965483,0.22302254,-0.7108489,-0.0010891294,0.12598127,0.16717443,0.091029465,-0.14863954,-0.26405844,0.036877237,0.09209615
-0.056781486,-0.8374083,-0.1533912,-0.09049872,-1.9100126,-0.49739227,-0.01110648,-0.095576465,-0.79675996,-0.0017478094,0.09342064,-0.43858528,-0.36014476,-0.32535303,-0.036260635,0.015022045,0.32614654
0.2167362,6.5606446,-0.24084051,-0.26905853,0.11052418,1.4196943,0.08059256,-0.076788604,0.17230096,-0.00069209444,0.036211465,0.22575958,0.07718429,-0.07779004,0.03486399,0.037599,-0.37254828
-0.37755522,-1.2881368,-0.07115751,-0.18646164,0.5205244,-0.6658508,-0.03107521,0.035262957,0.15814696,-0.0016631109,0.120815895,0.2357827,0.0448546,0.016392464,0.015977664,0.08959613,-0.7363556
-0.30600357,-0.18852247,-0.18454343,-0.16953549,-0.07665684,-0.77248585,-0.05531532,0.26994857,-1.0237815,-0.0021233268,0.097263254,0.27108872,0.04463666,0.010648387,-0.037510194,0.099899106,0.3643217
-0.24272588,-0.24460225,-0.19140455,-0.5618883,-0.104848504,-0.97278017,0.009252829,-0.05955976,-0.31070065,-0.00087890634,0.11236633,0.24606568,-0.8088351,-0.37762576,0.007917481,0.02039556,0.08760173
-0.025888154,-1.591786,0.08389374,0.019417658,-0.184433,-0.16709836,-0.010365248,0.06858543,-1.146436,-0.0011693457,0.08661459,-0.22307912,0.096922226,0.020165868,-0.05679158,-0.073611155,0.35394958
-0.040329635,0.61878604,0.15490292,-0.29157063,-0.33554202,-1.1010005,-0.021738725,-0.05729957,-2.375699,-0.00078204053,0.084433116,0.33769864,0.087459885,-0.07374792,0.045314472,0.028688906,-3.0856874
0.11414641,-1.8125546,-0.08288882,-0.03503205,0.13728571,-0.065080725,-0.02149489,-0.11241368,-0.69326496,-0.0007121431,0.102630936,-0.24599443,-0.42143762,-0.002090809,-0.0027475057,0.03192484,0.3223976
